family,feature,game_year,n_pitchers,median,sd,sd_lo,sd_hi,iqr,iqr_lo,iqr_hi,robust_cv,robust_cv_lo,robust_cv_hi,mad,mad_lo,mad_hi
CH,release_side_arm,2023,237,1.915,0.6998116662850169,0.6271957296263311,0.7746260668632541,0.9100000000000001,0.8,1.0299999999999998,0.35226266318537863,0.3154468085106382,0.40138264224457815,0.674583,0.5930400000000001,0.7857779999999996
CH,release_side_arm,2024,213,1.88,0.6911230527586164,0.6163984671733467,0.7573035523899101,0.94,0.7799999999999998,1.0700000000000003,0.37065000000000015,0.3116625742302053,0.42851402418618795,0.6968220000000003,0.585627,0.8006039999999996
CH,release_side_arm,2025,226,2.01,0.6863756167123842,0.6124944259892757,0.7527777225614829,0.9412499999999999,0.7937187499999999,1.0487812500000002,0.3393014925373135,0.2746762951209065,0.39178630685089233,0.681996,0.5782139999999998,0.7673381624999995
CH,arm_angle,2023,237,38.4,10.56469475398794,9.426883296941568,11.835314063122116,13.000000000000004,11.49875,15.100000000000001,0.25868281249999997,0.2200734375000001,0.29777949290075556,9.933419999999998,8.450820000000004,11.26776
CH,arm_angle,2024,213,38.1,11.351459330448117,10.043163561386217,12.528322394343425,14.100000000000001,11.7,16.599999999999998,0.27628503937007876,0.22276449093264264,0.32369433962264155,10.526460000000002,8.673210000000012,12.009060000000002
CH,arm_angle,2025,226,35.349999999999994,10.82944125228882,9.547526883141307,12.090113081675,12.275000000000002,10.875,15.099999999999998,0.25898316831683177,0.22742328914440962,0.318319200985781,9.155055,8.080169999999999,11.19363
CU,release_speed,2023,173,79.7,3.522504584361487,3.1593049860848947,3.8764549471546164,4.599999999999994,3.8999999999999915,5.602499999999992,0.04278519447929731,0.035433207547169915,0.05221735849056598,3.4099799999999956,2.816940000000008,4.151280000000017
CU,release_speed,2024,175,80.0,3.2589232811437814,2.9099424807439633,3.588417373773049,3.9749999999999943,3.3499999999999943,4.8999999999999915,0.03891824999999989,0.03138559716281342,0.04464542032622318,3.1134599999999915,2.520420000000004,3.558240000000008
CU,release_speed,2025,190,80.4,3.4587783782246273,3.1171597810800726,3.8051516530781506,4.162499999999994,3.5749999999999886,5.037812499999994,0.03918563432835833,0.033109147979373976,0.046737943677110705,3.1505250000000102,2.6686799999999957,3.7806299999999955
CU,ivb,2023,173,-10.56,4.736393355612326,4.225229862221635,5.181084399381729,5.940000000000001,5.16,7.56,0.43804090909090915,0.36241333333333337,0.5674148148148148,4.625712000000001,3.736152000000002,5.515271999999998
